1686637008.952430248260498,31.389501318868074,120.674162879822305,3.711001873016357
1686637009.003853797912598,31.389501292031596,120.674164860445359,3.715392112731934
1686637009.052423000335693,31.389501266227846,120.674166735830440,3.715858221054077
1686637009.102513074874878,31.389501239528951,120.674168734260633,3.719494819641113
1686637009.152446031570435,31.389501217853802,120.674170610447860,3.722666501998901
1686637009.202648639678955,31.389501183930470,120.674172460646005,3.725729465484619
1686637009.252496719360352,31.389501144225761,120.674174402123214,3.730454206466675
1686637009.302471160888672,31.389501100805727,120.674176351462108,3.734662294387817
1686637009.352497100830078,31.389501079681061,120.674178189949117,3.736283540725708
1686637009.403618335723877,31.389501065986991,120.674180166721584,3.740538835525513
1686637009.452503681182861,31.389501065298891,120.674182017080128,3.742246389389038
1686637009.502661228179932,31.389501037085751,120.674183978611921,3.747439146041870
1686637009.552499532699585,31.389501039081242,120.674185847740347,3.749840259552002
1686637009.602713108062744,31.389501029377943,120.674187843443249,3.754673242568970
1686637009.652541160583496,31.389501039493016,120.674189728774735,3.756552457809448
1686637009.702529191970825,31.389501029721341,120.674191714371673,3.759018421173096
1686637009.752530813217163,31.389501045616448,120.674193597617631,3.758744001388550
1686637009.802630186080933,31.389501051258588,120.674195612252745,3.760849714279175
1686637009.852603197097778,31.389501078851399,120.674197523412914,3.761057376861572
1686637009.902624130249023,31.389501101145225,120.674199566924727,3.764874219894409
1686637009.952586650848389,31.389501139403585,120.674201482095540,3.765293359756470
1686637010.002741098403931,31.389501138370996,120.674203520152929,3.767731904983521
1686637010.052832365036011,31.389501176698168,120.674205433719507,3.768243074417114
1686637010.103735446929932,31.389501206492504,120.674207474825636,3.770257234573364
1686637010.152625083923340,31.389501242480137,120.674209382616837,3.770510196685791
1686637010.202790260314941,31.389501279912771,120.674211288803789,3.771356344223022
1686637010.252608776092529,31.389501317551264,120.674213281300638,3.774597644805908
1686637010.303082466125488,31.389501349891344,120.674215302673801,3.778072595596313
1686637010.352630853652954,31.389501376933673,120.674217217202909,3.778530836105347
1686637010.402667999267578,31.389501376657975,120.674219210340681,3.781081914901733
1686637010.452688455581665,31.389501381818725,120.674221122142526,3.781733512878418
1686637010.502688169479370,31.389501390625870,120.674223134691530,3.784609317779541
1686637010.552666425704956,31.389501396130672,120.674225062856905,3.784795522689819
1686637010.602720737457275,31.389501417667908,120.674227079096340,3.786540985107422
1686637010.652710199356079,31.389501429572036,120.674229004855334,3.787441015243530
1686637010.702701091766357,31.389501455100188,120.674231011469274,3.788902997970581
1686637010.752701282501221,31.389501474022936,120.674232928725644,3.789588212966919
1686637010.802739143371582,31.389501479389782,120.674234981381773,3.791049718856812
1686637010.852726459503174,31.389501499619925,120.674236870723945,3.791339159011841
1686637010.902778148651123,31.389501554805157,120.674238833221295,3.793522119522095
1686637010.952729463577271,31.389501592375421,120.674240697055652,3.795845746994019
1686637011.002745866775513,31.389501654922853,120.674242650889582,3.799094676971436
1686637011.052746295928955,31.389501681827561,120.674244487611873,3.800335168838501
1686637011.102913856506348,31.389501733778530,120.674246414654689,3.802862882614136
1686637011.152801752090454,31.389501759651090,120.674248252499964,3.803019523620605
1686637011.202801227569580,31.389501772174512,120.674250081842658,3.802602529525757
1686637011.252863407135010,31.389501786349303,120.674251987709610,3.802438020706177
1686637011.302807092666626,31.389501803345595,120.674253917961209,3.801779985427856
1686637011.352835893630981,31.389501800937239,120.674255732544665,3.800852775573730
1686637011.402836561203003,31.389501800249501,120.674257657983361,3.799374580383301
1686637011.452821493148804,31.389501784904880,120.674259462620398,3.799100875854492
1686637011.502825736999512,31.389501776922952,120.674261367684011,3.799152135848999
1686637011.552858114242554,31.389501758825919,120.674263163818424,3.799787998199463
1686637011.602876424789429,31.389501755797980,120.674265045298753,3.801194667816162
1686637011.652862071990967,31.389501746026962,120.674266818652612,3.801905155181885
1686637011.702930212020874,31.389501754146242,120.674268700133311,3.803154468536377
1686637011.752893447875977,31.389501752632427,120.674270477658254,3.804432630538940
1686637011.802867412567139,31.389501776578204,120.674272379674363,3.803782939910889
1686637011.852902889251709,31.389501793505460,120.674274179017289,3.805203437805176
1686637011.902921676635742,31.389501807060356,120.674276088893379,3.808279514312744
1686637011.952899456024170,31.389501809399896,120.674277890001022,3.808669090270996
1686637012.002915143966675,31.389501797013818,120.674279809983943,3.810119628906250
1686637012.052925586700439,31.389501789651142,120.674281614139673,3.809710502624512
1686637012.102938890457153,31.389501786210420,120.674283538775029,3.811647653579712
1686637012.152939081192017,31.389501777677978,120.674285331219650,3.811358928680420
1686637012.202939033508301,31.389501764810507,120.674287110509269,3.811384439468384
1686637012.252962827682495,31.389501729923609,120.674289012203118,3.813408374786377
1686637012.303002119064331,31.389501705220258,120.674290939404116,3.816954851150513
1686637012.352982282638550,31.389501682925825,120.674292730565284,3.817307949066162
1686637012.402991533279419,31.389501640263290,120.674294646696850,3.819213390350342
1686637012.453017473220825,31.389501605032571,120.674296446200202,3.818708896636963
1686637012.503005266189575,31.389501535465278,120.674298382544620,3.821866512298584
1686637012.553059101104736,31.389501496243582,120.674300188465040,3.822910547256470
1686637012.603000402450562,31.389501434038401,120.674302112295223,3.828232288360596
1686637012.653034687042236,31.389501395504805,120.674303913242397,3.829783439636230
1686637012.703062772750854,31.389501320707584,120.674305842045925,3.833275318145752
1686637012.753071546554565,31.389501280384934,120.674307650533152,3.833808898925781
1686637012.803115606307983,31.389501199738941,120.674309595379313,3.837835550308228
1686637012.853073120117188,31.389501147993823,120.674311421353011,3.838566064834595
1686637012.903282880783081,31.389501072852525,120.674313381599774,3.843157052993774
1686637012.953073740005493,31.389501025304817,120.674315210300705,3.844487905502319
1686637013.003146886825562,31.389500948856089,120.674317173435128,3.848730802536011
1686637013.053111076354980,31.389500891606168,120.674318998285841,3.848434686660767
1686637013.103093862533569,31.389500803528897,120.674320960457905,3.851995468139648
1686637013.153117179870605,31.389500742700861,120.674322804720219,3.851401567459106
1686637013.203132390975952,31.389500679602097,120.674324650586783,3.851209402084351
1686637013.253212451934814,31.389500590355002,120.674326645325081,3.855697393417358
1686637013.303160429000854,31.389500490304631,120.674328648244924,3.860031366348267
1686637013.353186368942261,31.389500430577545,120.674330511437532,3.860630989074707
1686637013.403153419494629,31.389500347247836,120.674332519009681,3.865538358688354
1686637013.453144550323486,31.389500298599163,120.674334399688760,3.866695165634155
1686637013.503165721893311,31.389500222976018,120.674336415603122,3.872034072875977
1686637013.553190469741821,31.389500178111902,120.674338288260898,3.872217416763306
1686637013.603199958801270,31.389500113567433,120.674340300646676,3.876743793487549
1686637013.653184413909912,31.389500068978553,120.674342177796376,3.876039266586304
1686637013.703292369842529,31.389500008837885,120.674344205422656,3.881677865982056
1686637013.753187417984009,31.389499962391138,120.674346094604331,3.881473302841187
1686637013.803201436996460,31.389499898534684,120.674348137310488,3.886961936950684
1686637013.853217363357544,31.389499848922675,120.674350043336958,3.888218641281128
1686637013.903273344039917,31.389499791327204,120.674352105132556,3.897018432617188
1686637013.953237771987915,31.389499742747351,120.674354019661592,3.898606061935425
1686637014.003272056579590,31.389499696299382,120.674356069746807,3.905210018157959
1686637014.053250074386597,31.389499653912427,120.674357982511182,3.906063795089722
1686637014.103307247161865,31.389499609804311,120.674360019602588,3.911325693130493
1686637014.153267860412598,31.389499557646332,120.674361938623591,3.911354303359985
1686637014.203401327133179,31.389499490006106,120.674363849944072,3.911266326904297
1686637014.253348350524902,31.389499442389017,120.674365909174540,3.916187286376953
1686637014.303346395492554,31.389499385069307,120.674367978510915,3.921884536743164
1686637014.353320360183716,31.389499318392414,120.674369909403481,3.923985242843628
1686637014.403306245803833,31.389499275247349,120.674371963819880,3.929986238479614
1686637014.453425645828247,31.389499204648285,120.674373898883488,3.933367252349854
1686637014.503385066986084,31.389499153796049,120.674375959555405,3.941110610961914
1686637014.553369045257568,31.389499078036241,120.674377898790098,3.945271015167236
1686637014.603373765945435,31.389499038950362,120.674379987536483,3.953187704086304
1686637014.653349399566650,31.389498973168006,120.674381958375193,3.957228183746338
